Date,Temperature,Wind Speed,Solar Radiation,Energy Demand,Grid Utilization
2/6/2024 15:00,15.43,3.54,190.8,240.7,102.78
2/6/2024 16:00,6.51,10.96,645.01,688.21,510.58
2/6/2024 17:00,6.58,0.6,711.89,650.62,504.61
2/6/2024 18:00,25.76,1.42,678.64,531.49,394.52
2/6/2024 19:00,18.74,0.1,875.02,1157.66,907.07
2/6/2024 20:00,11.8,2.29,537.78,1022.58,720.98
2/6/2024 21:00,23.42,1.03,221.01,861.58,550.31
2/6/2024 22:00,12.59,14.94,360.46,362.86,225.51
2/6/2024 23:00,22.33,4.33,696.19,934.32,697.17
2/7/2024 0:00,15.78,2.24,651.81,927.01,555.01
2/7/2024 1:00,29.71,3.61,577.9,625.07,482.11
2/7/2024 2:00,29.62,14.04,714.67,1124.79,819.56
2/7/2024 3:00,19.32,7.8,673.65,366.98,366.23
2/7/2024 4:00,15.52,5.47,893.19,467.34,380.29
2/7/2024 5:00,15.88,13.1,627.41,263.22,293.35
2/7/2024 6:00,29.17,5.92,800.74,995.45,704.75
2/7/2024 7:00,14.85,5.03,323.84,821.76,516.7
2/7/2024 8:00,11.27,3.11,710.36,514.94,486.62
2/7/2024 9:00,7.54,5.67,911.97,363.81,500.82
2/7/2024 10:00,19,4.75,447.16,240.15,235.61
2/7/2024 11:00,19.46,10.16,801.19,366.75,338.42
2/7/2024 12:00,30.23,4.34,752.31,653.28,551.43
2/7/2024 13:00,11.64,8.66,153.57,447.18,345.11
2/7/2024 14:00,16.43,0.99,623.36,458.98,431.01
2/7/2024 15:00,29.25,2.87,217.17,1075.58,825.65
2/7/2024 16:00,29.71,6.11,970.59,715.14,586.82
2/7/2024 17:00,16.54,14.05,830.27,929.25,734.81
2/7/2024 18:00,18.77,5.66,198.75,235.71,258.06
2/7/2024 19:00,14.1,9.96,209.58,565.16,454.33
2/7/2024 20:00,32.98,3.83,635.03,679.17,436.62
2/7/2024 21:00,8.56,1.91,410.4,386.42,313.57
2/7/2024 22:00,33.01,0.88,131.42,320.19,292.54
2/7/2024 23:00,25.52,4.58,587.48,1070.3,903.75
2/8/2024 0:00,20.95,2.36,449.06,1139.43,808.42
2/8/2024 1:00,5.98,2.61,190.97,278.81,186.82
2/8/2024 2:00,19.27,11.41,821.73,549.02,442.16
2/8/2024 3:00,17.23,0.24,923.57,1158.29,990.6
2/8/2024 4:00,9.84,8.37,780.93,283.16,361.68
2/8/2024 5:00,24.69,5.69,840.18,843.64,631.25
2/8/2024 6:00,34.13,7.6,294.84,1172.22,751.38
2/8/2024 7:00,21.87,8.44,337.22,1178.22,789.04
2/8/2024 8:00,26.44,4.7,287.67,671.22,486.99
2/8/2024 9:00,7.05,4.43,788.56,362.75,329.94
2/8/2024 10:00,17.53,11,953.13,402.08,400.07
2/8/2024 11:00,8.49,13.07,745.15,1089.6,718.84
2/8/2024 12:00,23.38,2.89,893.32,1111.68,897.37
2/8/2024 13:00,33.15,1.46,674.83,807.88,602.47
2/8/2024 14:00,24.85,13.47,448.89,966.18,691.45
2/8/2024 15:00,7.3,5.25,483.19,939.93,731.18
2/8/2024 16:00,15.64,8.27,167.79,861.82,560.82
2/8/2024 17:00,21.52,5.39,128.31,1027.28,635.84
2/8/2024 18:00,17.1,1.89,725.93,885.41,685.94
2/8/2024 19:00,30.01,8.84,494.59,734,541.59
2/8/2024 20:00,29.44,7.88,596.99,436.96,443.09
2/8/2024 21:00,23.35,3.04,601.9,943.89,701.95
2/8/2024 22:00,16.2,6.78,349.64,673.44,446.09
2/8/2024 23:00,12.66,11.95,528.3,494.79,453.73
2/9/2024 0:00,8.18,8.86,523.68,1001.95,766.54
2/9/2024 1:00,15.65,1.45,449.58,896.71,560.88
2/9/2024 2:00,17.4,8.22,838.61,1137.34,925.94
2/9/2024 3:00,25.27,10.54,506.05,365.44,337.66
2/9/2024 4:00,24.74,11.89,643.28,849.19,651.14
2/9/2024 5:00,7.1,9.44,905.97,444.24,497.12
2/9/2024 6:00,16.86,2.29,879.61,1103.58,809.49
2/9/2024 7:00,10.45,10.65,901.38,299.5,406.62
2/9/2024 8:00,9.7,10.16,343,856.16,562.44
2/9/2024 9:00,29.82,0.37,131.48,991.09,547.16
2/9/2024 10:00,6.26,6.18,334.96,554.92,349.44
2/9/2024 11:00,17.58,4.99,350.84,1154.14,790.5
2/9/2024 12:00,10.05,10.04,918.42,1050.73,765.85
2/9/2024 13:00,31.38,3.24,684.32,494.62,513.81
2/9/2024 14:00,21.71,8.86,173.53,207.54,217.81
2/9/2024 15:00,11.94,13.7,221.84,496.66,407.66
2/9/2024 16:00,20.07,11.97,240.11,481.31,341.85
2/9/2024 17:00,26.94,13.82,667.38,1089.96,798.97
2/9/2024 18:00,33.74,14.68,761.87,1167.12,791.49
2/9/2024 19:00,11.61,0.16,873.68,270.44,386.77
2/9/2024 20:00,31.59,9.34,946.57,671.29,610.15
2/9/2024 21:00,33.03,6.19,281.53,748.33,533.05
2/9/2024 22:00,32.49,12.9,378.8,292.91,334.63
2/9/2024 23:00,24.06,3.78,316.29,577.5,379.08
2/10/2024 0:00,23.89,14.72,422.89,517.08,387.05
2/10/2024 1:00,17.1,9.21,923.2,736.06,641.69
2/10/2024 2:00,27.57,11.9,617.6,861.19,592.27
2/10/2024 3:00,20.94,1.28,764.37,903.49,685.46
2/10/2024 4:00,25.32,2.75,541.11,336.76,334.65
2/10/2024 5:00,17.85,11.38,125.97,1012.95,615.55
2/10/2024 6:00,26.94,0.33,157.78,878.54,624.1
2/10/2024 7:00,29.73,12.25,584.13,1089.07,693.5
2/10/2024 8:00,9.39,0.21,746.91,649.34,595.1
2/10/2024 9:00,29.99,9.86,293.8,1093.89,747.17
2/10/2024 10:00,21.21,5.48,749.72,1065.77,760.42
2/10/2024 11:00,30.34,9.17,829.6,638.41,501.83
2/10/2024 12:00,17.94,10.44,470.71,581.14,337.77
2/10/2024 13:00,16.37,5.14,771.78,1132.81,793.77
2/10/2024 14:00,32.45,1.62,463.63,915.16,694.02
2/10/2024 15:00,12.54,1.04,710.52,1128.25,816.14
2/10/2024 16:00,30.33,8.83,787.6,996.97,812.97
2/10/2024 17:00,19.52,7.81,992.73,809.3,652.35
2/10/2024 18:00,20.42,11.13,410.86,315.85,305.93
2/10/2024 19:00,14.25,7.65,469.94,491.48,352.24
2/10/2024 20:00,22.19,6.34,249.06,1168.84,702.2
2/10/2024 21:00,14.76,5.97,283.67,519.42,362.43
2/10/2024 22:00,6.18,0.4,724.06,293.25,287.48
2/10/2024 23:00,13.16,5.03,925.34,907.55,651.96
2/11/2024 0:00,5.19,14.64,455.14,934,640.85
2/11/2024 1:00,34.35,13.1,261.86,485.46,347.66
2/11/2024 2:00,33.97,4.94,356.59,497.67,432.84
2/11/2024 3:00,16.85,8.82,509.55,668.89,549.2
2/11/2024 4:00,26.85,12.71,361.59,221.79,265.12
2/11/2024 5:00,15.37,6.62,310.22,989.32,690.99
2/11/2024 6:00,25.13,0.27,762.39,517.09,479.33
2/11/2024 7:00,29.16,1.12,107.06,1053.76,592.11
2/11/2024 8:00,33.4,7.66,585.31,1002.63,725.37
2/11/2024 9:00,17.01,14.54,814.39,861.4,708.1
2/11/2024 10:00,28.5,10.4,339.61,524.87,454.68
2/11/2024 11:00,12.98,1.06,642.96,716.32,592.59
2/11/2024 12:00,34.71,2.84,702.01,644.83,589.03
2/11/2024 13:00,5.77,11.57,689.52,538.88,408.48
2/11/2024 14:00,23.11,12.62,501.26,1048.14,711.55
2/11/2024 15:00,24.79,9.27,411.92,683.51,513.03
2/11/2024 16:00,25.64,9.67,852.33,1032.72,847.18
2/11/2024 17:00,8.61,0.43,782.6,305.22,332.35
2/11/2024 18:00,33.16,12.43,389.13,341.02,277.08
2/11/2024 19:00,10.44,11.82,192.72,1177.32,778.11
2/11/2024 20:00,23.68,3.89,164.63,787.77,448.9
2/11/2024 21:00,11.68,10.63,184.85,709.77,542.14
2/11/2024 22:00,14.22,3.22,624.58,723.16,514.53
2/11/2024 23:00,21.39,0.6,146.5,415.27,182.47
2/12/2024 0:00,17.52,3.02,403.23,918.7,632.07
2/12/2024 1:00,9.81,2.68,777.88,284.78,411.1
2/12/2024 2:00,10.13,5.07,364.91,773.32,565.79
2/12/2024 3:00,17.54,6.28,786.98,770.77,656.78
2/12/2024 4:00,27.72,7.63,770.92,1114.19,824
2/12/2024 5:00,31.94,7.15,321.24,726.18,491.62
2/12/2024 6:00,7.52,4.06,755.94,337.06,275.77
2/12/2024 7:00,16.79,0.44,773,772.75,505.24
2/12/2024 8:00,8.01,9.08,457.71,291.33,275.24
2/12/2024 9:00,5.5,5.94,289.38,403.79,365.19
2/12/2024 10:00,24.85,4.48,569.14,231.11,269.25
2/12/2024 11:00,23.07,13,929.26,713.29,643.71
2/12/2024 12:00,9.89,11.2,675.66,284.53,383.92
2/12/2024 13:00,12.01,12.87,255.63,669.39,467.91
2/12/2024 14:00,5.71,7.42,714.48,1132.95,815.79
2/12/2024 15:00,30.05,1.96,484.48,919.76,607.63
2/12/2024 16:00,34.24,10.44,632.38,277.41,392.99
2/12/2024 17:00,9.06,3.09,760.66,424.21,432.68
2/12/2024 18:00,11.94,6.62,563.45,873.66,589.05
2/12/2024 19:00,31.05,0.98,832.59,1094.7,764.68
2/12/2024 20:00,32.79,12.38,749.94,232.92,351.15
2/12/2024 21:00,17.59,1.89,653.57,1012.45,686.12
2/12/2024 22:00,6.52,13.55,235.71,761.81,595.57
2/12/2024 23:00,6.18,12.96,852.35,746.09,479.01
2/13/2024 0:00,22.22,6.97,942.32,1157.81,953.58
2/13/2024 1:00,16.79,11.17,223.27,947.64,636.47
2/13/2024 2:00,5.86,9.29,539.42,1050.12,742.96
2/13/2024 3:00,22.5,12.05,333,554,389.02
2/13/2024 4:00,5.34,6.48,779.07,754.36,702.32
2/13/2024 5:00,28.62,11.79,749.47,815.41,673.31
2/13/2024 6:00,14.19,6.94,226.8,521.58,312.46
2/13/2024 7:00,6.21,14.11,889.32,770.25,552.66
2/13/2024 8:00,22.65,7.3,262.88,436.66,322.7
2/13/2024 9:00,16.93,6.94,817.53,343.38,368.78
2/13/2024 10:00,34.21,11.78,511.28,573.97,369.47
2/13/2024 11:00,21.33,12.32,395.45,939.29,638.66
2/13/2024 12:00,13.26,8.32,242.42,1116.19,688.67
2/13/2024 13:00,26.28,2.7,250.85,657.71,444.99
2/13/2024 14:00,13.14,7.02,695.7,842.82,680.43
2/13/2024 15:00,32.13,14.52,595.39,303.04,374.08
2/13/2024 16:00,16.24,11.29,209.88,1104.46,748.97
2/13/2024 17:00,21.5,12.17,201.43,768.6,464.16
2/13/2024 18:00,6.52,0.49,165.08,980.34,639.62
2/13/2024 19:00,17.78,7.02,769.39,994.44,753
2/13/2024 20:00,29.97,9.7,740.69,456.48,354.45
2/13/2024 21:00,29.17,12.45,152.59,729.17,486.69
2/13/2024 22:00,11.73,0.74,604.24,1160.48,909.9
2/13/2024 23:00,11.78,12.79,176.21,289.63,209.37
2/14/2024 0:00,29.52,8.23,913.37,883.05,631.97
2/14/2024 1:00,32.91,2.96,916.41,1162.26,881.86
2/14/2024 2:00,7.86,4.76,728.41,500.58,384.87
2/14/2024 3:00,18.5,4.23,933.57,1061.45,866.34
2/14/2024 4:00,15.12,7.96,830.31,1133.66,871.7
2/14/2024 5:00,31.12,0.78,845.68,947.09,728.77
2/14/2024 6:00,7.51,2.38,612.74,431.33,364.55
2/14/2024 7:00,11.33,12.19,375.45,534,383.66
2/14/2024 8:00,27.57,1.99,296.02,235.81,200.9
2/14/2024 9:00,6.54,3.5,394.48,1031.45,658.81
2/14/2024 10:00,19.78,6.8,665.65,1049.61,692.83
2/14/2024 11:00,18.26,7.76,255.39,832.71,606.86
2/14/2024 12:00,15.03,11.45,332.78,552.53,377.66
2/14/2024 13:00,16.84,6.71,521.25,276.81,278.02
2/14/2024 14:00,20.9,11.85,309.75,953.06,646.86
2/14/2024 15:00,9.84,9.28,629.78,926.53,697.05
2/14/2024 16:00,22.16,1.7,930.86,1112.6,794.87
2/14/2024 17:00,29.16,2.34,773.28,930.53,628.95
2/14/2024 18:00,27.8,6.56,699.78,1028.69,727.08
2/14/2024 19:00,9.62,5.95,624.45,945.95,711.65
2/14/2024 20:00,9.48,11.15,539.15,830.69,568.73
2/14/2024 21:00,13.05,8.71,267.91,626.97,411.14
2/14/2024 22:00,15.83,5.82,905.24,1102.12,948.1
2/14/2024 23:00,17.25,2.56,323.68,850.97,482.79
2/15/2024 0:00,25.39,3.4,182.18,598.36,357.36
2/15/2024 1:00,6.7,8.63,775.01,283.47,419.05
2/15/2024 2:00,6.04,6.35,258.05,490.7,343.17
2/15/2024 3:00,16.76,7.72,434.71,743.73,497.11
2/15/2024 4:00,25.91,2.56,125.46,475.64,368.65
2/15/2024 5:00,10.8,9.94,223.36,421.24,299.18
2/15/2024 6:00,24.25,12.79,255.88,727.39,468.92
2/15/2024 7:00,12.79,3.87,148.97,369.82,260.92
2/15/2024 8:00,31.58,7.37,690.99,1000.41,704.8
2/15/2024 9:00,31.87,14.63,853.31,684.37,528.94
2/15/2024 10:00,13.92,5,435.98,773.86,545.33
2/15/2024 11:00,11.9,8.93,887.12,347.38,334.41
2/15/2024 12:00,17.34,1.35,292.01,524.58,373.55
2/15/2024 13:00,12.22,9.09,392.85,610.09,461.44
2/15/2024 14:00,25.17,1.34,235.66,1008.21,694.58
2/15/2024 15:00,29.78,14.39,658.5,970.16,768.75
2/15/2024 16:00,25.19,10.73,477.88,422.98,328
2/15/2024 17:00,29.73,11.82,651.96,816.18,643.89
2/15/2024 18:00,16.91,10.56,785.51,443.46,446.75
2/15/2024 19:00,9.69,8.85,591.13,1188.25,846.68
2/15/2024 20:00,27.14,6.75,664.87,1152.12,799.6
2/15/2024 21:00,15.81,12.88,941.73,763.26,593.61
2/15/2024 22:00,25.14,14.35,369.16,898.9,636.84
2/15/2024 23:00,13.12,7.49,423.25,1001.43,599.42
2/16/2024 0:00,7.44,13.97,745.93,921,687
2/16/2024 1:00,34.78,8.75,650.17,899.83,541.38
2/16/2024 2:00,9.69,8.08,260.68,1158.55,679.64
2/16/2024 3:00,34.65,6.82,438.53,796.46,521.04
2/16/2024 4:00,34.32,3.14,521.05,836.3,660.51
2/16/2024 5:00,28.81,0.06,477.45,1049.27,759.45
2/16/2024 6:00,24.78,3.62,260.45,869.89,545.96
2/16/2024 7:00,22.33,7.65,931.99,932.93,781.86
2/16/2024 8:00,30.98,5.7,786.09,434.17,461.53
2/16/2024 9:00,13.68,6.73,533.22,571.27,440.7
2/16/2024 10:00,19.03,14.71,712.05,347.3,280.1
2/16/2024 11:00,23.58,5.25,907.55,705.77,594.05
2/16/2024 12:00,17.34,6.78,222.56,655.73,432.37
2/16/2024 13:00,17.82,2,325.34,1197.16,721.54
2/16/2024 14:00,14.91,0.72,588.43,811.21,622.69
2/16/2024 15:00,21.93,11.63,819.11,986.44,768.52
2/16/2024 16:00,30.52,8.56,132.63,534.01,368.33
2/16/2024 17:00,11.05,11.41,985.62,1031.55,828.86
2/16/2024 18:00,33.03,2.25,509.42,815.08,627.2
2/16/2024 19:00,25.67,8.58,423.31,896.99,613.03
2/16/2024 20:00,29.7,3.8,363.45,494.43,379.06
2/16/2024 21:00,21.69,3.42,256.92,748.64,480.34
2/16/2024 22:00,28.39,0.17,812.42,834.04,633.66
2/16/2024 23:00,5.49,1.96,959.87,789.09,732.15
2/17/2024 0:00,29.55,4.64,472.28,1115.19,660.92
2/17/2024 1:00,6.2,1.75,957.18,1098.27,894.06
2/17/2024 2:00,31.7,14.79,841.42,1170.98,838.37
2/17/2024 3:00,34.76,4.63,532.95,867.43,589.08
2/17/2024 4:00,13.82,1.95,706.62,1171.91,857.36
2/17/2024 5:00,11.31,2.99,491.49,1032.48,643
2/17/2024 6:00,27.96,8.82,602.85,470.83,361.39
2/17/2024 7:00,12.59,0.96,152.24,627.44,364.36
2/17/2024 8:00,30.97,12.94,726.64,438.39,396
2/17/2024 9:00,8.09,14.42,147.54,204.2,110.38
2/17/2024 10:00,8.78,3.7,835.38,388.05,479.59
2/17/2024 11:00,34.37,6.75,842.45,204.06,380.1
2/17/2024 12:00,25.22,0.33,313.37,919.84,513.44
2/17/2024 13:00,30.41,9.61,391.3,625.53,479.83
2/17/2024 14:00,14.73,6.21,533.18,512.57,456.49
2/17/2024 15:00,25.29,4.05,637,961.72,731.18
2/17/2024 16:00,22.83,3.1,358.62,1032.49,658
2/17/2024 17:00,23.09,9.81,633.24,1175.3,818.64
2/17/2024 18:00,25.48,6.24,368.01,842.01,540.77
2/17/2024 19:00,22.26,2.69,149.94,661.53,405.62
2/17/2024 20:00,17.87,10.34,102.27,505.26,262.08
2/17/2024 21:00,13.28,8.48,191.04,422.32,285.01
2/17/2024 22:00,28.06,12.88,813.03,412.93,333.93
2/17/2024 23:00,11.79,1.76,965.29,609.19,548.39
2/18/2024 0:00,25.77,11.78,484.27,1191.79,748.32
2/18/2024 1:00,12,10.1,561.42,200.85,242.13
2/18/2024 2:00,23.76,1.73,232.16,397.21,250.61
2/18/2024 3:00,27.41,10.42,595.93,388.39,365.71
2/18/2024 4:00,11.56,6.62,230.19,917.12,649.73
2/18/2024 5:00,6.8,14.17,650.09,552.48,539.56
2/18/2024 6:00,8.93,2.12,939.93,657.26,455.73
2/18/2024 7:00,23.18,9.64,276.13,348.62,221.73
2/18/2024 8:00,30.48,5.73,788.11,605,504.89
2/18/2024 9:00,6.35,14.35,121.15,303.2,227.73
2/18/2024 10:00,27.02,4.95,437.95,733.04,444.4
2/18/2024 11:00,15.24,14.43,199.67,297.94,168.15
2/18/2024 12:00,19.36,13.52,417.23,990.51,682.92
2/18/2024 13:00,32.87,4.06,256.18,766.6,515.04
2/18/2024 14:00,14.96,12.05,435.97,923.97,659.25
2/18/2024 15:00,18.96,14.93,475.77,618.52,486.95
2/18/2024 16:00,5.41,3.79,370.53,581.49,439.55
2/18/2024 17:00,7.45,6.55,690.96,298.21,326.14
2/18/2024 18:00,12.76,7.8,926.97,723.86,621.71
2/18/2024 19:00,5.84,4.42,460.54,714.5,553.6
2/18/2024 20:00,23.94,0.23,273.11,668.1,343.49
2/18/2024 21:00,17.79,3.3,343.65,940.52,709.93
2/18/2024 22:00,21.44,4.23,868.6,1032.5,682.58
2/18/2024 23:00,10.24,6.65,614.48,950.79,638.75
2/19/2024 0:00,13.88,2.57,509.51,343.87,296.63
2/19/2024 1:00,24.91,13.1,234.67,822.06,572.49
2/19/2024 2:00,33.96,10.57,504.75,280.32,118.32
2/19/2024 3:00,6.51,1.28,350.64,894.62,605.37
2/19/2024 4:00,31.71,9.75,948.85,581.84,577.52
2/19/2024 5:00,22.31,9.8,895.66,332.5,427.38
2/19/2024 6:00,21.92,14.34,175.51,1062.05,636.03
2/19/2024 7:00,20.01,0.05,564.99,814.01,586.36
2/19/2024 8:00,7.08,3.72,302.55,554.72,362.17
2/19/2024 9:00,7.7,13.92,469.7,230.73,211.35
2/19/2024 10:00,23.03,13.98,889.16,737.31,567.23
2/19/2024 11:00,15.23,10.81,574.76,1123.23,743.34
2/19/2024 12:00,32.52,11.49,400.79,796.38,578.56
2/19/2024 13:00,17.2,1.37,287.1,1171.65,766.85
2/19/2024 14:00,9.3,7.71,820.29,336.45,389.74
2/19/2024 15:00,26.44,3.47,662.07,768.31,603.75
2/19/2024 16:00,13.8,2.72,521.26,998.13,738.07
2/19/2024 17:00,20.76,12.15,295.74,725.54,537.17
2/19/2024 18:00,25.93,2.03,400.82,291.07,167.52
2/19/2024 19:00,32.01,7.03,963.86,782.89,619.08
2/19/2024 20:00,28.77,14.08,568.08,811.74,587.68
2/19/2024 21:00,25.29,2.79,460.63,928.71,647.94
2/19/2024 22:00,25.39,14.67,569.28,961.21,655.61
2/19/2024 23:00,33.38,14.91,801.09,970.77,786.79
2/20/2024 0:00,13.87,8.33,406.1,863.44,697.45
2/20/2024 1:00,5.03,2.55,260.84,415.81,310.71
2/20/2024 2:00,13.16,4.74,626.44,604.24,491.57
2/20/2024 3:00,11.54,6.37,698.68,976.13,767.25
2/20/2024 4:00,24.86,4.64,741.45,1153.43,746.59
2/20/2024 5:00,24.01,4.21,893.79,278.95,347.13
2/20/2024 6:00,22.8,14.58,434.06,735.54,575.63
2/20/2024 7:00,5.49,2.3,167.82,512.52,308.69
2/20/2024 8:00,26.86,11,962.51,425.39,385.31
2/20/2024 9:00,14.71,0.01,491.51,705.81,512.5
2/20/2024 10:00,24.95,8.94,660.93,806.09,611.91
2/20/2024 11:00,21.7,13.74,699.67,209.77,218.99
2/20/2024 12:00,15.28,4.32,591.86,980.21,810.87
2/20/2024 13:00,9.04,2.78,284.73,1019.88,644.66
2/20/2024 14:00,7.83,9.78,779.63,1165.51,796.57
2/20/2024 15:00,29.95,10.69,823.38,380.64,387.31
2/20/2024 16:00,32.55,10.32,597.68,794.55,640.63
2/20/2024 17:00,24.49,4.79,539.71,626.63,484.31
2/20/2024 18:00,8.1,3.78,202.54,534.83,385.31
2/20/2024 19:00,17.06,14.34,175.56,765.63,449.48
2/20/2024 20:00,26.87,13.85,405.61,982.38,743.55
2/20/2024 21:00,28.39,6.86,379.76,223.05,237.18
2/20/2024 22:00,8.55,12.69,958.29,1169.4,944.41
2/20/2024 23:00,5,6.78,805.26,1009.88,784.56
2/21/2024 0:00,26.36,6.37,693.93,951.15,750.09
2/21/2024 1:00,15.7,2.35,565.88,960.39,645.52
2/21/2024 2:00,12.63,6.4,250.63,589.06,378.35
2/21/2024 3:00,5.39,8.06,980.61,951.62,833.61
2/21/2024 4:00,21.21,0.34,437.54,586.77,517.52
2/21/2024 5:00,30.53,6.66,196.23,1098.71,640.45
2/21/2024 6:00,33.73,11.72,544.42,377.22,346.53
2/21/2024 7:00,21.97,10.2,886.6,492.35,450.16
2/21/2024 8:00,20.43,9.53,898.56,751.34,594.71
2/21/2024 9:00,7.55,13.64,109.87,519.21,346.38
2/21/2024 10:00,21.47,0.27,897.67,624.24,611.1
2/21/2024 11:00,16.4,8.36,344.34,692.42,506.07
2/21/2024 12:00,23.21,11.81,135.08,1056.35,643.67
2/21/2024 13:00,16.66,8.12,863.01,723.19,631.45
2/21/2024 14:00,12.21,4.86,877.48,562.46,494.49
2/21/2024 15:00,7.85,2.04,636.61,447.74,416.36
2/21/2024 16:00,14.45,13.31,616.99,608.68,557.1
2/21/2024 17:00,7.9,7.06,831.81,715.74,491.24
2/21/2024 18:00,10.31,13.17,807.68,946.11,767.75
2/21/2024 19:00,34.62,8.79,901.09,321.05,295.02
2/21/2024 20:00,18.32,10.11,597.47,421.61,432.87
2/21/2024 21:00,20.96,12.06,970.88,579.65,508.91
2/21/2024 22:00,31.21,9.89,996.53,560.4,473.67
2/21/2024 23:00,34.87,5.97,204.89,591.75,430.19
2/22/2024 0:00,22.48,7.7,864.59,993.52,786.47
2/22/2024 1:00,29.37,12.05,549.84,524.15,373.3
2/22/2024 2:00,14.81,5.6,448.81,701.9,447.69
2/22/2024 3:00,14.17,5.82,651.77,823.91,614.74
2/22/2024 4:00,17.08,1.44,150.37,432.18,229.03
2/22/2024 5:00,25.18,13.72,555.82,918.7,607.93
2/22/2024 6:00,25.47,1.37,883.8,747.11,630.67
2/22/2024 7:00,14.46,9.72,292.12,646.78,397.23
2/22/2024 8:00,9,6.2,483.75,1009.78,723.33
2/22/2024 9:00,23.97,6.08,945.53,443.5,529.1
2/22/2024 10:00,8.85,10.19,485.71,1083.18,738.6
2/22/2024 11:00,22.35,1.01,422.53,761.05,547.54
2/22/2024 12:00,25.8,8.91,496.48,809.17,684.82
2/22/2024 13:00,26.02,11.58,567.51,1075.06,698
2/22/2024 14:00,27.6,12.42,668.79,1017.58,802.63
2/22/2024 15:00,31.19,2.56,820.62,801.56,698.35
2/22/2024 16:00,20,13.46,506.89,953.19,714.66
2/22/2024 17:00,26.91,9.84,835.73,633.32,610.74
2/22/2024 18:00,23.58,13.23,580.35,747.38,577.2
2/22/2024 19:00,10.6,7.28,404.63,262.07,208.29
2/22/2024 20:00,5.77,8.13,692.16,289.86,366.26
2/22/2024 21:00,13.54,13.79,745.95,1029.43,822.11
2/22/2024 22:00,18.29,13.5,602.24,259.67,330.17
2/22/2024 23:00,23.51,6.72,150.95,369.4,253.38
2/23/2024 0:00,30.5,4.12,252.89,995.83,611.86
2/23/2024 1:00,10.89,5.9,356.77,201.15,201.02
2/23/2024 2:00,8.77,5.82,354.36,482.4,406.85
2/23/2024 3:00,33.9,4.3,706.08,784.04,662.43
2/23/2024 4:00,8.24,4.03,116.51,795.45,478.69
2/23/2024 5:00,19.35,12.92,780.11,977.15,756.79
2/23/2024 6:00,22.57,1.05,338.81,705.93,425.77
2/23/2024 7:00,21.24,10.16,379.02,709.4,549.68
2/23/2024 8:00,7.58,2.59,575.12,925.31,630.79
2/23/2024 9:00,6.71,5.17,294.33,698.62,516.79
2/23/2024 10:00,8.16,0.92,896.02,808.49,606.74
2/23/2024 11:00,22.57,4.05,176.83,1097.77,745.2
2/23/2024 12:00,21.33,11.53,499.94,601.45,475.8
2/23/2024 13:00,12.01,13.28,864.48,585.13,483.58
2/23/2024 14:00,24.13,3.32,654.26,203.55,287.22
2/23/2024 15:00,29.6,6.95,363.1,813.43,530.46
2/23/2024 16:00,6.25,7.05,478.68,229.77,270.37
2/23/2024 17:00,19.94,13.1,736.02,704.15,554.68
2/23/2024 18:00,25.68,11.44,975.93,1004.23,710.53
2/23/2024 19:00,12.57,7.7,903.82,749.92,580.83
2/23/2024 20:00,14.23,10.06,408.19,469.64,340.89
2/23/2024 21:00,23.41,12.71,998.38,986.17,858.52
2/23/2024 22:00,31.94,0.14,103.15,469.72,347.5
2/23/2024 23:00,29.3,6.04,124.87,933.03,665.38
2/24/2024 0:00,22.49,13.61,841.46,810.26,735.77
2/24/2024 1:00,26.91,11.1,279.52,370,250.05
2/24/2024 2:00,15.94,8.14,154.69,1105.13,683.78
2/24/2024 3:00,24.23,7.94,313.43,400.64,281.71
2/24/2024 4:00,18.99,5.22,483.49,1189.59,776.35
2/24/2024 5:00,10.7,7.81,757.51,207.31,183.03
2/24/2024 6:00,26.05,9.83,661.9,463.48,408.75
2/24/2024 7:00,21.69,6.28,313.86,399.86,237.78
2/24/2024 8:00,15.76,10.71,552.94,213.99,236.2
2/24/2024 9:00,32.34,12.92,933.59,932.37,850.64
2/24/2024 10:00,5.63,2.32,833.51,893.43,677.06
2/24/2024 11:00,14.47,6.77,390.87,992.35,682.65
2/24/2024 12:00,6.71,6.12,984.04,456.7,515.55
2/24/2024 13:00,28,10.31,737.76,644.34,547.14
2/24/2024 14:00,26.06,3.75,156.2,859.11,560.96
2/24/2024 15:00,14.94,9.6,131.64,639.77,391.11
2/24/2024 16:00,25.27,13.16,251.57,897.33,575.8
2/24/2024 17:00,16.88,6.27,755.07,833.97,602.77
2/24/2024 18:00,27.69,13.67,265.37,314.65,282.8
2/24/2024 19:00,18.63,14.9,560.34,981.04,612.13
2/24/2024 20:00,17.37,1.59,183.93,920.68,637.59
2/24/2024 21:00,33.04,3.5,928.8,855.83,628.73
2/24/2024 22:00,12.53,14.26,409.56,355.09,341.67
2/24/2024 23:00,8.61,14.37,917.32,468,445.13
2/25/2024 0:00,22.54,1.47,950.39,593.18,484.24
2/25/2024 1:00,34.08,0.22,105.52,479.93,338
2/25/2024 2:00,16.34,2.42,517.72,427.81,406.43
2/25/2024 3:00,6.86,14.94,122.19,1005.36,604.25
2/25/2024 4:00,15.18,2.7,917.82,838.23,722.26
2/25/2024 5:00,20.18,7.54,566.57,765.47,457.59
2/25/2024 6:00,9.86,12.73,167.45,425.95,221.76
2/25/2024 7:00,24.74,0.31,199.25,1118.08,775.29
